Customer,Revenue per transaction,Month & Year
cus_NevBiVw0ovwf68,19.12,2023-04
cus_NevB7dmgE2H94o,19.12,2023-04
cus_NInmBk8uMfF7wb,18.92,2023-04
cus_Nev0bjZpDDTuNV,19.12,2023-04
cus_ItKfBDU8YJ8BBc,19.12,2023-04
cus_MYiZjwl4XxzXia,19.12,2023-04
cus_HmNonRiY2SWNAm,19.12,2023-04
cus_HxzbiUIPPgxgzk,19.12,2023-04
cus_KuPyeyuuzd5Huh,19.12,2023-04
cus_MNR7zgHFWi2wM2,18.92,2023-04
cus_GgBABCHVmdND7a,18.92,2023-04
cus_MkHrsoPZyoUPwU,18.92,2023-04
cus_MYflvnb3iX41h9,19.12,2023-04
cus_EpXrgqsuSgIAHy,18.92,2023-04
cus_NerRRLkWlbKa52,19.12,2023-04
cus_LoxblCVa8uXpw8,18.92,2023-04
cus_JQbtp5qhYOBxzK,19.12,2023-04
cus_NeqHTRUmwGvrp6,18.92,2023-04
cus_NepvyDODu16tVW,19.12,2023-04
cus_NeorjRc9uT10mD,19.12,2023-04
cus_NenhNpZmqZUqij,18.92,2023-04
cus_MYbGyFf9fUjOnN,18.92,2023-04
cus_NemK5DZNMHJVvO,18.92,2023-04
cus_MNL5xx4IPqM7jJ,18.92,2023-04
cus_Neljfdi5yx38E1,18.92,2023-04
cus_NejHgMRxkc97l3,18.92,2023-04
cus_NehC0kAFaeJiAA,19.12,2023-04
cus_Neh4SMDUm9SHa0,19.12,2023-04
cus_NegtAhALOEz6tn,18.92,2023-04
cus_HDi7KeAZMOOouz,18.92,2023-04
cus_M01ie0bM0TNqTV,18.92,2023-04
cus_MYTnh9FJ6ssKad,18.92,2023-04
cus_NefoJgFupH9jbh,174.48,2023-04
cus_NIXm8h2MAeOKdh,19.12,2023-04
cus_NeedimZxg7BXxh,19.12,2023-04
cus_MYS4lZ2r4lPmWY,19.12,2023-04
cus_NIVRl20SnAcGeb,19.12,2023-04
cus_MNBYYwSJfvCgr9,19.12,2023-04
cus_L5lTkFXKBTdXa2,19.12,2023-04
cus_JbyoMU2HXExzKU,18.92,2023-04
cus_N6saOhIRJpgmSU,19.12,2023-04
cus_NSyPiL9o5wZZCR,19.12,2023-04
cus_FC8GAONKxaWeLe,19.12,2023-04
cus_LohbcnFbc9apjR,19.12,2023-04
cus_G7P17xxSDx2ly6,19.12,2023-04
cus_MjyKySLoUDcHmJ,19.12,2023-04
cus_NeYNhn4njBlYHc,19.12,2023-04
cus_JQIiJgQY3OY8HN,19.12,2023-04
cus_NSunu2HyLF1Dlz,19.12,2023-04
cus_NeXQtbtziwuaBF,19.12,2023-04
cus_MBUM58OW86hXPB,19.12,2023-04
cus_MYKdUdyRVonFl7,19.12,2023-04
cus_6B8MuT3EBVJGaE,19.12,2023-04
cus_MjwNvYRLHCCsWc,19.12,2023-04
cus_EpCIjBrRTpN8RT,174.48,2023-04
cus_N6mpOxdz3Oe1GP,19.12,2023-04
cus_NeW58lYdpnVDII,19.12,2023-04
cus_NeVlqcsGtoupbe,18.92,2023-04
cus_NSsinnXLKVwdD5,19.12,2023-04
cus_NeVa6oLjnUTl1o,18.92,2023-04
cus_NeVZtFEqlo60Us,19.12,2023-04
cus_LRl33YD2W9RQDu,174.48,2023-04
cus_NSsHLI90l3l6UK,19.12,2023-04
cus_JQG4ukB7udOV5X,18.92,2023-04
cus_MjutpostD5hN5l,19.12,2023-04
cus_Lcz0iMvgLttwZT,18.92,2023-04
cus_NIMkcAeQKJtPkW,19.12,2023-04
cus_HP7PPKs8PWddrs,18.92,2023-04
cus_LcxostePJESWCS,18.92,2023-04
cus_NSqK7mfvxZxcoy,18.92,2023-04
cus_NSpqZRtIp5FHCQ,18.92,2023-04
cus_NeSWJMLp7RRNSa,18.92,2023-04
cus_NeS5Oq9mbGuzX2,19.12,2023-04
cus_NeOy1xlyUYWnKN,18.92,2023-04
cus_NeOVQ8Yb23fAew,18.92,2023-04
cus_NeOMH0DpzjXdbo,18.92,2023-04
cus_NeMSlStgdHvm0o,19.12,2023-04
cus_IsjyMgTq5SyvgZ,19.12,2023-04
cus_LRZRFavHJOzsvA,174.48,2023-04
cus_NSgBgn8mwHIAHE,18.92,2023-04
cus_NIBpZQy9hCS355,19.12,2023-04
cus_AaiaeeH3wEFRMa,18.92,2023-04
cus_IsereB9VXVWwML,19.12,2023-04
cus_MY1fbmSORsb0lv,18.92,2023-04
cus_IKAjkTRQP0VWxw,18.92,2023-04
cus_NeDYY6oezDO0tM,19.12,2023-04
cus_HlheEjobl7rtHj,19.12,2023-04
cus_KLHbjJs5E5Sq5O,19.12,2023-04
cus_MY0x60E4yuAFtE,18.92,2023-04
cus_NeD5KX0xJN6DSn,174.48,2023-04
cus_NeC9cSpkNSHvGX,174.48,2023-04
cus_NeC9cSDOKHwobc,19.12,2023-04
cus_NeC3sxlSm8hHoV,19.12,2023-04
cus_F06qd7lObm08QN,0.28,2023-04
cus_LzWdFKxB3SBrv3,19.12,2023-04
cus_NGSOAjvyUcr2wO,19.12,2023-04
cus_NeBDGxrROK7uvU,19.12,2023-04
cus_NRYUi5ajuhap1z,19.12,2023-04
cus_NeB3fRupP2GszH,19.12,2023-04
cus_LFoSZM5HFYDgSm,19.12,2023-04
cus_NI2PG7DrEld3IH,19.12,2023-04
cus_Ne9juSHKImoxP0,18.92,2023-04
cus_N6QKvwL9VOlqrQ,19.12,2023-04
cus_HOn6npXG7TkvlX,19.12,2023-04
cus_NSWMmMkfIyBeb0,19.12,2023-04
cus_MB6LVxMnnzUGRl,19.12,2023-04
cus_Ne8eITtpWyj0nu,19.12,2023-04
cus_Ne8F5WC45Ak5Ke,19.12,2023-04
cus_KWoMXqq8M9MZVO,18.92,2023-04
cus_K9wweEW8qs9Nhn,19.12,2023-04
cus_GfPutnbbBVt51c,18.92,2023-04
cus_Ne6hdyTucRtECY,18.92,2023-04
cus_IK3BHyCuzQ2gRu,18.92,2023-04
cus_Ne5H3peQTxDNkM,19.12,2023-04
cus_NHxjPayKMJEMVb,18.92,2023-04
cus_NSQyyR2FRfkmnT,18.92,2023-04
cus_NSQ9WrFyUnx8Fc,18.92,2023-04
cus_H1p0bKZV8NtJTd,19.12,2023-04
cus_Ne1rsn6lKh8r83,172.68,2023-04
cus_NSOOOhvbQPm2Mw,18.92,2023-04
cus_Ne0xOVDJOGqVe1,18.92,2023-04
cus_Ne0V2GkVZgbO7c,18.92,2023-04
cus_HlSxoKsqEzjz77,19.12,2023-04
cus_Hx3xHabNNmAWrQ,19.12,2023-04
cus_H0s4Dvam4FCsNZ,174.48,2023-04
cus_H1ipYQcvDqADl8,18.92,2023-04
cus_N6BfPY0Wmqp76S,19.12,2023-04
cus_NduxxCChwefsnt,18.92,2023-04
cus_NHmxHJODJHCHlv,18.92,2023-04
cus_NdtvXumACODnPV,19.12,2023-04
cus_N6AVdTXMSCpcoE,19.12,2023-04
cus_LR8qpL0csobGll,174.48,2023-04
cus_L51nvyRgbATgyJ,19.12,2023-04
cus_MApIgt43EOzFy0,19.12,2023-04
cus_JENwLMVOz4DD9H,19.12,2023-04
cus_I8BN2HYlZoTB27,19.12,2023-04
cus_NHiSllcwfpwpnF,19.12,2023-04
cus_IJmqi89E2H95ot,19.12,2023-04
cus_NHiBRo0Zea0lZo,19.12,2023-04
cus_NdousIoDIKlPXm,19.12,2023-04
cus_JEKz9H2uGcKFCM,18.92,2023-04
cus_N4CMMRX3XPPL4T,19.12,2023-04
cus_HZgMz3kLiVQBjd,18.92,2023-04
cus_Ndo32XZPWVl5AY,19.12,2023-04
cus_FMZKN7qDoqGJCJ,18.92,2023-04
cus_KhiyKz6WcJBowF,18.92,2023-04
cus_NSAMiFK4FSykep,19.12,2023-04
cus_LFQOLaazqSGFZn,19.12,2023-04
cus_MjCY79lWCPMCob,19.12,2023-04
cus_IsCQpKr4WymCTm,18.92,2023-04
cus_MAjggsliQ456YB,18.92,2023-04
cus_MuQd6mwEpvAll0,19.12,2023-04
cus_MuQatk10zbxkRi,19.12,2023-04
cus_NHeHoXSdYrnXDV,19.12,2023-04
cus_NHeCvtOGbQSvYV,19.12,2023-04
cus_LcFe165HJBOMaC,19.12,2023-04
cus_NHdl6QwXEB0ZaY,18.92,2023-04
cus_HOOKw8KSBfZaoi,19.12,2023-04
cus_NS7OrFQ52dU8Ul,19.12,2023-04
cus_NdikOUUlylEVVD,18.92,2023-04
cus_MuMu0GcotW8E19,19.12,2023-04
cus_I834eKzEyetMd9,18.92,2023-04
cus_MAeQUjnxBnXwnm,19.12,2023-04
cus_HZZX3t1W5GsHfB,18.92,2023-04
cus_NdhAFyQ4TMXWy5,18.92,2023-04
cus_NS48WSQlWrcAn9,18.92,2023-04
cus_NS3togwLp7JqXi,18.92,2023-04
cus_Lc9ygQ6AlyTtDx,18.92,2023-04
cus_Lc993sJIurxCz0,18.92,2023-04
cus_NHW7qIw3qYziIo,18.92,2023-04
cus_N5thShTMhop5Dh,18.92,2023-04
cus_NHVeDP9kV4kUdp,19.12,2023-04
cus_NdcWMNArp2dOFY,19.12,2023-04
cus_NdcSiCQcASwhGE,18.92,2023-04
cus_Mj0P876ftPB5Bt,19.12,2023-04
cus_NHRsYc5U9QWRzN,19.12,2023-04
cus_NRwlQqNPc46pdV,19.12,2023-04
cus_IUkNBNVz24YsV8,19.12,2023-04
cus_MAVQlwIpFQJ7py,18.92,2023-04
cus_NRv4do6kGkJocb,19.12,2023-04
cus_NdXqcdVy7pRO5f,19.12,2023-04
cus_NHQ1HFEbAaQvhg,18.92,2023-04
cus_K9Mo1fHiQYjr3F,19.12,2023-04
cus_NRtLBqHiVcU8TS,18.92,2023-04
cus_MM5Ot7MrOw5Dtf,19.12,2023-04
cus_Mu9lTTxeByDSTK,18.92,2023-04
cus_L4fJeUZBAGe4d8,19.12,2023-04
cus_EGSjx7GrPQIof3,18.92,2023-04
cus_JE0vCOxl0GWXo6,174.48,2023-04
cus_NHMdDXgKKHtB2u,19.12,2023-04
cus_JDznkeWWdNywqK,174.48,2023-04
cus_LF6qUdEOKadXZk,19.12,2023-04
cus_L4cWB9y0tx3yE4,19.12,2023-04
cus_Mu7oGb62zyKu6j,19.12,2023-04
cus_MM1sS29aq42ArP,19.12,2023-04
cus_NRpkor6I17ImUW,19.12,2023-04
cus_N5j4a6FNLXovaF,18.92,2023-04
cus_Mu6eCTlgSQ3H7w,18.92,2023-04
cus_NRooyGtgnPCuLh,18.92,2023-04
cus_MM0dtB9Z7mO22e,19.12,2023-04
cus_FufXUzJpotCFyI,18.92,2023-04
cus_NRo7JK3KWzbUjP,19.12,2023-04
cus_K9Go1kZO8wxMgD,19.12,2023-04
cus_Mir9Xgs6wxdXA4,19.12,2023-04
cus_NHJSvjVGnh4egf,19.12,2023-04
cus_L4a0pX3QQMzI5m,19.12,2023-04
cus_HO3mjX5T2Vs5hl,19.12,2023-04
cus_K9Fo8S3rcptwWO,18.92,2023-04
cus_H1ChdOYKiYucRR,19.12,2023-04
cus_L4ZD5NTtgApA5A,19.12,2023-04
cus_Mu48M66FGajtlK,19.12,2023-04
cus_LQf72c3Tpj6iQo,174.48,2023-04
cus_MLyOhVYGQjJJUy,19.12,2023-04
cus_NdQ5A6Cv7t9pgF,18.92,2023-04
cus_Jakb4WL2bu5Vl3,18.92,2023-04
cus_HZFe7H0ehiiLRm,19.12,2023-04
cus_NdNi59iy8aj1ud,19.12,2023-04
cus_LnTRoeudJFflIM,19.12,2023-04
cus_JajEK6195RpftW,18.92,2023-04
cus_NRhnBHKQxXMy3O,18.92,2023-04
cus_EnzvpwaQQ3Y8Ir,172.68,2023-04
cus_LyeLHwbEzjyxEd,18.92,2023-04
cus_G69RUlPU9QcoaU,18.92,2023-04
cus_H15Kz8M9ZqvQ9l,172.68,2023-04
cus_NdGcqyA9z239NH,18.92,2023-04
cus_HNu3rN41BZ0fxO,18.92,2023-04
cus_NdGLIiMQlSxJSC,18.92,2023-04
cus_MieuxVS7hQbTIZ,19.12,2023-04
cus_NdEqdgSPhgQiEU,19.12,2023-04
cus_NdDkbkr96zaryx,19.12,2023-04
cus_NRaU4Za0tjCDYi,19.12,2023-04
cus_NRa1vrpPZ8cG7t,18.92,2023-04
cus_MLm2cyfFqfjwfD,18.92,2023-04
cus_IUOeo8lHlQfJdm,18.92,2023-04
cus_NRZgyXemBjxCxX,18.92,2023-04
cus_MtqKmTemZLBeZP,19.12,2023-04
cus_MLifOVsj2qBZPw,18.92,2023-04
cus_Nd8xRy6YVhYu2D,19.12,2023-04
cus_Nm8XqRyLe7Cjrx,-0.88,2023-05
cus_Nd5aMMZsBO3hIU,19.12,2023-05
cus_LgLhNsbit66Vua,165.33,2023-05
cus_NzxHEPRQklqVbe,174.48,2023-05
cus_MLf6GBgd1xqaph,19.12,2023-05
cus_Nw8Wg3M0mokKaf,4.67,2023-05
cus_MiVikxX4wV9HIQ,19.12,2023-05
cus_Nd4kX1Ze9W7fOO,19.12,2023-05
cus_NzvF0EMDUQ7Y1V,174.48,2023-05
cus_NjuhzctlYhhY4v,-1.08,2023-05
cus_FAbHwrYLK1ZyUF,19.12,2023-05
cus_Kmzgcmwr9Z2E2d,183.57,2023-05
cus_Nhk7jJqnYzs7TW,-1.08,2023-05
cus_Nzu4zVhcP9XnBo,19.12,2023-05
cus_NsQC8pqBQq5lPr,-0.88,2023-05
cus_MLbzf0Q3aPYBpQ,19.12,2023-05
cus_NztZDYChRfwenS,18.92,2023-05
cus_NsQwSB9WJAlha5,-5.52,2023-05
cus_JaPgZ8tOblT1zx,18.92,2023-05
cus_Nd1h8lbuwjm6yU,18.92,2023-05
cus_Np5dnEZqsZioJ0,-10.74,2023-05
cus_Dt9S4rrvB1aOvy,19.12,2023-05
cus_Ln8mt5dpJeYOI4,19.12,2023-05
cus_NzsWcOX57YpZKF,19.12,2023-05
cus_NjRidyMSgoj0lQ,-486,2023-05
cus_MiRKcIOD090PRt,19.12,2023-05
cus_HBhoKGWvk0A4A8,-180,2023-05
cus_NzsEx0zaWr7gVj,18.92,2023-05
cus_NzrpPcFbo0KKG8,18.92,2023-05
cus_NJhmuVJgfBQsz1,-0.88,2023-05
cus_HkVDI6q6TnLciv,19.12,2023-05
cus_NczUA3rM7UeXe7,19.12,2023-05
cus_Lm0da8OZ4LvyEk,19.12,2023-05
cus_NGsNkDvvw2xBiX,19.12,2023-05
cus_NzqIpIUMMfJYQW,174.48,2023-05
cus_NGs08nCNcTq9lR,18.92,2023-05
cus_Ncy3WpR0QLcaFP,19.12,2023-05
cus_NzpiXxwcaJZlUE,19.12,2023-05
cus_NGrVfq7MPXwTYE,19.12,2023-05
cus_Nzp7khEKOLL3fs,19.12,2023-05
cus_ME7EWZOiMgZNgQ,18.92,2023-05
cus_MiL0dXl7sTxLgW,18.92,2023-05
cus_NzlfMFmUIJSJgs,18.92,2023-05
cus_MiIMyNIH8r9r1u,18.92,2023-05
cus_M9o1zuXHE7pbxV,18.92,2023-05
cus_N575IQFDO6cRYe,18.92,2023-05
cus_MszwGUeK511tQd,19.12,2023-05
cus_NzffHeJ6R7xqKE,18.92,2023-05
cus_NckwmFDogHIuF0,19.12,2023-05
cus_H0YWYbuVqK20HK,38.24,2023-05
cus_Nzc8xBYXET2kOs,19.12,2023-05
cus_NoM3Wvh1Svg2J1,19.12,2023-05
cus_Ncj2V3xaCsUpYA,19.12,2023-05
cus_NzaXhPxEtPQKMj,19.12,2023-05
cus_FX74xGWxkrbYKy,19.12,2023-05
cus_Lmp7kVMfTz1dd9,172.68,2023-05
cus_NoJgJUkj4gipjP,19.12,2023-05
cus_N4zIr6EoByb2BN,19.12,2023-05
cus_MLHZjbeowZI4SC,19.12,2023-05
cus_NGb2ZWkYP91etZ,19.12,2023-05
cus_MWtJLTRTTX6Zw1,18.92,2023-05
cus_HC5SDVAKXPUI8u,18.92,2023-05
cus_NzWws7QpVU0MDM,19.12,2023-05
cus_NzWTqX4jj9N9wh,19.12,2023-05
cus_Ncduu0MgvhPwWd,18.92,2023-05
cus_LyMsLvid3yQD9C,19.12,2023-05
cus_IUDT0C7AnadPCG,19.12,2023-05
cus_MtgDZOsqTamUo7,19.12,2023-05
cus_FAB5poPYmlzAWg,174.48,2023-05
cus_NzUncWGEhKSntz,18.92,2023-05
cus_LyLjKsXaIv7Y63,19.12,2023-05
cus_Mi2bjpvoUewldx,19.12,2023-05
cus_MtecNCAD43uTY8,19.12,2023-05
cus_KK4LTZ3cd4Uuow,18.92,2023-05
cus_CxPcIN4jPhbZWc,174.48,2023-05
cus_HYrAzBCTD3Y2XB,19.12,2023-05
cus_IfPNFENhSTGm72,19.12,2023-05
cus_JlaINv2kehQZRy,19.12,2023-05
cus_My8ybYpmBoEAsK,18.92,2023-05
cus_NzRKJhsHgMjOAp,18.92,2023-05
cus_NzRHLrYKKsAyK8,19.12,2023-05
cus_NzQp8DsxaIVK5t,19.12,2023-05
cus_NcYUCUENkjsYzx,18.92,2023-05
cus_MWkK2CuAUuvm66,18.92,2023-05
cus_NzPwZgfHMqVckv,19.12,2023-05
cus_MhywXgkGnBRjOV,19.12,2023-05
cus_JD4sEt4OIhhS0T,18.92,2023-05
cus_NYsM9b7K7Q4BVo,18.92,2023-05
cus_LmdwkqCxSnDKj7,172.68,2023-05
cus_NcWKqgm2z4KHQ5,18.92,2023-05
cus_LyDmZC8Vtrqndt,18.92,2023-05
cus_NzK2zaw1wbDGHS,18.92,2023-05
cus_No3oq9ZC0YbXpV,18.92,2023-05
cus_DK6t9Cy4BrX4sQ,18.92,2023-05
cus_JCyedIO2sEu3ki,19.12,2023-05
cus_No2W0JbCIyLGwL,19.12,2023-05
cus_No1xv5CX3BUgnx,19.12,2023-05
cus_NGJ5WzRnzr0hXE,19.12,2023-05
cus_NnyO2yQS3n4vj5,19.12,2023-05
cus_MKwaYvw4K15hjm,19.12,2023-05
cus_IIKLWrTzJojMyb,19.12,2023-05
cus_Ly56IAnVlehcDu,19.12,2023-05
cus_MtOIKrTZpyOBUr,18.92,2023-05
cus_KV2bOk42xJkbxk,19.12,2023-05
cus_NzCZUUBxMyUly2,18.92,2023-05
cus_N4b7Z78gyJswtH,19.12,2023-05
cus_NcJSOncAWrYgDD,19.12,2023-05
cus_Nnv1QxKHdwCeng,19.12,2023-05
cus_LbBLk8BGRUOaI0,19.12,2023-05
cus_NzAWCstEF5NY3S,174.48,2023-05
cus_MtLXd9YNqrsbHc,19.12,2023-05
cus_M9GiQTS1nLgUiT,19.12,2023-05
cus_HYZ2Ha9Dl2x1S4,19.12,2023-05
cus_NcIO5Ht8uFkLDd,19.12,2023-05
cus_C2XIiYejgfdCTf,19.12,2023-05
cus_MtKdt5B0wC0zcD,19.12,2023-05
cus_NntJ0hE2GZzHSn,19.12,2023-05
cus_MKqrrWDPEwGIqx,19.12,2023-05
cus_NnsFGJv4ND7nYN,19.12,2023-05
cus_Lb8pxG0dHRbZmX,19.12,2023-05
cus_KgZXBLcI9vIAcs,18.92,2023-05
cus_Nz7nazvviIzVqJ,18.92,2023-05
cus_MtIoei0f7joLnK,18.92,2023-05
cus_Nz7jcc5kS5LWor,18.92,2023-05
cus_I6yYotxY1Rkqud,18.92,2023-05
cus_NcEgxsY3jRAGcz,18.92,2023-05
cus_L6nAZMt2gVhR34,19.12,2023-05
cus_NmslwqZ6BFY87t,19.12,2023-05
cus_AvtxCGXcujbgAl,19.12,2023-05
cus_N4Txy5nHLRJ9Q7,18.92,2023-05
cus_Nz3znAvt9z6I4K,18.92,2023-05
cus_NnnecHQuDEbx8S,18.92,2023-05
cus_LPSDA9YmY41bfe,18.92,2023-05
cus_M99JGIWpG7gAOo,18.92,2023-05
cus_I6sl9wi3CzgavU,18.92,2023-05
cus_AvomopbbdRM6pf,18.92,2023-05
cus_NP0enRk8dCNtBk,18.92,2023-05
cus_M95Lvs1lcqtF48,18.92,2023-05
cus_MhvCsGpGdC3qOW,18.92,2023-05
cus_MWF0M0krnQeN1a,19.12,2023-05
cus_Nne7EG6kTZAHhe,19.12,2023-05
cus_NytGFLfnuzOsku,19.12,2023-05
cus_NFv5nT50Wc45QI,19.12,2023-05
cus_Nyt57jkX6coLYw,19.12,2023-05
cus_MWCP25CxR48wW5,18.92,2023-05
cus_Nys3M2RNt4SN6d,19.12,2023-05
cus_Gow92akRep1Z7L,18.92,2023-05
cus_MKZmqVacUvgQZs,19.12,2023-05
cus_NyrLzQV0M5tRWU,19.12,2023-05
cus_IqQ2khaD6f24fi,19.12,2023-05
cus_KrWnYw2HWFKwqz,19.12,2023-05
cus_M8wNxu8NfnjSvL,19.12,2023-05
cus_MhP3FEx4uXO23Z,19.12,2023-05
cus_IqOnevP4iQjgti,19.12,2023-05
cus_MhOOD4Jx7Drox6,18.92,2023-05
cus_NRSe0wdX7frFsD,19.12,2023-05
cus_L373peU1XiGelk,19.12,2023-05
cus_BIUQC8Sgu09u9R,19.12,2023-05
cus_NRSJffgcZfQq1x,19.12,2023-05
cus_MhNKcNG27HBob8,19.12,2023-05
cus_NnXqPM32ayXPNv,19.12,2023-05
cus_KJOJpkHTGoO4oi,19.12,2023-05
cus_M8tYdPMRwmdBJ1,19.12,2023-05
cus_MsyFECVT7au940,19.12,2023-05
cus_MW7TNroeatkg1j,19.12,2023-05
cus_M8sx6Y3xEO1sZJ,19.12,2023-05
cus_IqLMK0Tka5FcQO,19.12,2023-05
cus_JZIRca8m0Wvsqq,172.68,2023-05
cus_IHs8mTEU7068oi,19.12,2023-05
cus_Nbu3qNUxrQtzKc,19.12,2023-05
cus_NnVV7p8vkynXQ1,19.12,2023-05
cus_Nbt8kP0fsQ2pHX,19.12,2023-05
cus_Lalbwtk9elXpfN,19.12,2023-05
cus_JkszLh3oMOWSA6,19.12,2023-05
cus_Nbt0Y3qfLgQ60y,19.12,2023-05
cus_MW4mLIVnkVdoxm,18.92,2023-05
cus_NnUVx5iIcZPDzs,19.12,2023-05
cus_NnUM8cuLUHXiPd,19.12,2023-05
cus_MW4MXuVOKRxyCz,19.12,2023-05
cus_MhIyWb2oWNEVCD,19.12,2023-05
cus_NbrxtLFZBukoOE,19.12,2023-05
cus_L31xCWF0nMzNQE,18.92,2023-05
cus_MsuIJVMvZUpVGk,18.92,2023-05
cus_NbqkrGzMKFyNkb,19.12,2023-05
cus_N1o8I4L7gg6PfY,18.92,2023-05
cus_Mst1N1oyo7pXFX,19.12,2023-05
cus_NyhnFp9MBbHlJz,172.68,2023-05
cus_IeejgplqgFvxb6,19.12,2023-05
cus_LlwH5YJ5rqxmJo,18.92,2023-05
cus_KJHZm5HMpRVxGB,18.92,2023-05
cus_NnQgrlH584Qp5P,18.92,2023-05
cus_NbnWSyKYSBd5IO,18.92,2023-05
cus_MKNPDjcD5ilhHf,18.92,2023-05
cus_MspcysnqcZRqC9,18.92,2023-05
cus_DV3rtq6htWoKJs,18.92,2023-05
cus_NbkIpDOqsLcLqW,18.92,2023-05
cus_NbjQxNfSD4ipEt,18.92,2023-05
cus_MuJ3NktmtomTUf,19.12,2023-05
cus_NnHx6zSbACtcMK,18.92,2023-05
cus_Iq4WLM53oIZc9R,18.92,2023-05
cus_NyVRhPxnE0KU8I,19.12,2023-05
cus_L2kg0T2jSe91pt,19.12,2023-05
cus_NnBzY4FeIgJtTS,18.92,2023-05
cus_N3rRXgOGhm1CJZ,19.12,2023-05
cus_NFT1eWdAMiP2QO,19.12,2023-05
cus_NFSp9lNAA0DIHO,19.12,2023-05
cus_NbYr7TzxJpokk9,19.12,2023-05
cus_JNhyTOFvRYknLY,19.12,2023-05
cus_IHWSgLA8FcaQqc,19.12,2023-05
cus_M8WKGsN1yO1K4i,18.92,2023-05
cus_Nxdf6qGkWClMEz,337.03,2023-05
cus_NFR1UVXweFLsGF,19.12,2023-05
cus_MVjLPGJrB03pAl,18.92,2023-05
cus_IpxWsB8wd9f4Ju,19.12,2023-05
cus_L2ggKVaU6olyxL,19.12,2023-05
cus_Nn8QibYJySbqDP,19.12,2023-05
cus_MK68janIvamGct,19.12,2023-05
cus_Mgwh1NP3XAzysQ,19.12,2023-05
cus_NFPXtHaF82UdSG,19.12,2023-05
cus_NR1OInyY7Zuf4k,19.12,2023-05
cus_MVhcITdoXsrcBH,19.12,2023-05
cus_M8SwKZcdk0xKqS,18.92,2023-05
cus_HXlGEDhfeg73WI,19.12,2023-05
cus_MVgGNrGzoUK07V,19.12,2023-05
cus_ExmVQ2hfgfkbbq,19.12,2023-05
cus_Nn4rOqczc22SQX,19.12,2023-05
cus_N3juNi0iZDN1ey,18.92,2023-05
cus_NbS2deuG9euSxE,19.12,2023-05
cus_JByGb8lIjRMhXf,19.12,2023-05
cus_NgkxgcIIrWA84p,19.12,2023-05
cus_MVc4qInNVKXKcE,18.92,2023-05
cus_I693fVO0xDTb0Y,18.92,2023-05
cus_NyG6lYtOrptf1Z,18.92,2023-05
cus_N3ebX6ex1aCRiq,18.92,2023-05
cus_MgnhzkuPFaUSit,18.92,2023-05
cus_HuThSRoFhsXuZw,18.92,2023-05
cus_K7AZYGmBFjJBqa,19.12,2023-05
cus_Ckrtpx2UXdPCpt,19.12,2023-05
cus_MVTOER8UOO2F1I,18.92,2023-05
cus_Nmry6iI8FIxK2O,18.92,2023-05
cus_Gz37qB1QqsV2Pu,19.12,2023-05
cus_NQk9hNnvJ61ToP,19.12,2023-05
cus_HXUi4qWelT631m,19.12,2023-05
cus_Ny55d9yLtK555v,19.12,2023-05
cus_LlKJSD56r8v6ts,18.92,2023-05
cus_LrimPOzfTFeO77,18.92,2023-05
cus_NbCJvxgajjq53y,19.12,2023-05
cus_KTtJJVM0uu1JDy,19.12,2023-05
cus_NmnUFjH908SPj4,19.12,2023-05
cus_Ny2cTnVVAsJKHX,19.12,2023-05
cus_NmmhTX4YP4ePrg,19.12,2023-05
cus_MVMNI9PdJlxSqc,19.12,2023-05
cus_Mgb174aWK89oL6,19.12,2023-05
cus_NmldDS72maPyB9,19.12,2023-05
cus_NaLZ1veUkOzvE7,18.92,2023-05
cus_NmlWatO6WeDz6W,19.12,2023-05
cus_NmlKw916YcgsM4,19.12,2023-05
cus_Ny0mQWCKh084ax,172.68,2023-05
cus_MIHIpAxdcUnjep,19.12,2023-05
cus_HLmxp23qaNBPcs,174.48,2023-05
cus_J1AyRMtODLQ1Oh,19.12,2023-05
cus_JYW2MdFTZwrroe,172.68,2023-05
cus_Nxzp0mxQQu0Nzz,174.48,2023-05
cus_MgYkoFjW4aahWd,19.12,2023-05
cus_LlF6P0SQWduOg5,18.92,2023-05
cus_NF1OD77WCwKR8r,19.12,2023-05
cus_Nxz5BMzL2eAgHh,18.92,2023-05
cus_Lwqa2QcwzRRPXH,19.12,2023-05
cus_LlES1qQbd1LwxG,174.48,2023-05
cus_AXx80QfrYoDB1R,19.12,2023-05
cus_MVInSpVNWZNcTv,19.12,2023-05
cus_MDK3rHFaXikGYz,19.12,2023-05
cus_LlDaUe1VBt9Ih0,18.92,2023-05
cus_LZyevA8qxeVgB2,19.12,2023-05
cus_JYTzuZiInEl0gp,19.12,2023-05
cus_Nxx4iORDXf7zRg,19.12,2023-05
cus_NxwjVUkB64W56S,18.92,2023-05
cus_HuBpQyCPjcVvYH,18.92,2023-05
cus_JNzunJNz3rDKTQ,172.68,2023-05
cus_Nxr7gXfbemlumG,18.92,2023-05
cus_NQUqE6XgJve1U7,18.92,2023-05
cus_JBVRgqXtjeWpRE,19.12,2023-05
cus_Ms0QEkUSb277mm,19.12,2023-05
cus_EPYCDzEax9owP0,18.92,2023-05
cus_NmXacootBDMVy1,18.92,2023-05
cus_8WGlZokRPw6NOu,172.68,2023-05
cus_NmWwOBEKIS7ooS,19.12,2023-05
cus_NmWtSx2ti1aSDG,19.12,2023-05
cus_L22R7XfFLNB87r,19.12,2023-05
